DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust,Year
2021-10-29,^FNK25,FTSE NSE Kenya 25 Index,187.87,250.61,233.09,235.05,234.75,234.69,0.06,0.03%,-,-,2021
2021-10-29,^N20I,NSE 20-Share Index,"1,774.88","2,066.46","1,961.33","1,961.33","1,961.33","1,960.30",1.03,0.05%,-,-,2021
2021-10-29,^N25I,NSE 25-Share Index,"3,271.76","4,093.06","3,851.67","3,851.67","3,851.67","3,849.53",2.14,0.06%,-,-,2021
2021-10-29,^NASI,NSE All-Share Index,145.97,188.2,177.96,177.96,177.96,177.85,0.11,0.06%,-,-,2021
2021-10-29,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,702.95","2,304.59","2,126.35","2,126.35","2,126.35","2,125.03",1.32,0.06%,-,-,2021
2021-10-29,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,313.83","1,812.10","1,644.91","1,644.91","1,644.91","1,645.37",-0.46,0.03%,-,-,2021
2021-11-01,EGAD,Eaagads Ltd,10,15,12.45,12.45,12.45,12,0.45,3.75%,100,-,2021
2021-11-01,KUKZ,Kakuzi Plc,351,423.5,415,415,415,385,30,7.79%,100,-,2021
2021-11-01,KAPC,Kapchorua Tea Kenya Plc,71,101,90,90,90,85,5,5.88%,500,-,2021
2021-11-01,LIMT,Limuru Tea Plc,260,360,300,300,300,330,-30,9.09%,100,-,2021
2021-11-01,SASN,Sasini Plc,16,21.5,20,20,20,19.95,0.05,0.25%,8200,-,2021
2021-11-01,WTK,Williamson Tea Kenya Plc,127.5,154.75,138,138,138,138,-,-,-,-,2021
2021-11-01,CGEN,Car and General (K) Ltd,20,37.8,36,36,36,36,-,-,-,-,2021
2021-11-01,ABSA,ABSA Bank Kenya Plc,8.5,11.4,10.05,10.45,10.1,10.2,-0.1,0.98%,117500,-,2021
2021-11-01,BKG,BK Group Plc,14.75,40,29,29,29,29,-,-,-,-,2021
2021-11-01,COOP,Co-operative Bank of Kenya Ltd,11.3,14.05,12.45,12.8,12.65,12.5,0.15,1.20%,55600,-,2021
2021-11-01,DTK,Diamond Trust Bank Kenya Ltd,54,78.5,57,58.75,57.25,58.75,-1.5,2.55%,44900,-,2021
2021-11-01,EQTY,Equity Group Holdings Plc,33.8,55,49.5,49.9,49.75,49.7,0.05,0.10%,961100,-,2021
2021-11-01,HFCK,HF Group Ltd,3,5.48,3.79,4.1,3.99,3.81,0.18,4.72%,25000,-,2021
2021-11-01,IMH,I & M Holdings Plc,20.5,27.25,21.5,21.8,21.75,21.45,0.3,1.40%,3000,-,2021
2021-11-01,KCB,KCB Group Plc,35.5,50.75,43.75,44,43.95,43.95,-,-,606900,-,2021
2021-11-01,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,2021
2021-11-01,NCBA,NCBA Group Plc,22,29,24,24.8,24.1,24.1,-,-,128800,-,2021
2021-11-01,SBIC,Stanbic Holdings Plc,72.25,99,90,94,92.75,94,-1.25,1.33%,1500,-,2021
2021-11-01,SCBK,Standard Chartered Bank Kenya Ltd,127,159.5,129,129.75,129.25,130,-0.75,0.58%,19000,-,2021
2021-11-01,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2021
2021-11-01,EVRD,Eveready East Africa Ltd,0.8,1.5,0.92,1.1,1.01,1,0.01,1.00%,2800,-,2021
2021-11-01,XPRS,Express Kenya Plc,2.5,4.9,3.9,4.26,4.19,4,0.19,4.75%,500,-,2021
2021-11-01,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,2021
2021-11-01,LKL,Longhorn Publishers Plc,3.64,4.9,3.9,3.98,3.96,3.91,0.05,1.28%,12300,-,2021
2021-11-01,NBV,Nairobi Business Ventures Ltd,3.8,13.8,4.82,5.52,5.34,5.04,0.3,5.95%,452300,-,2021
2021-11-01,NMG,Nation Media Group Plc,12.05,26.5,21,21.2,21.05,20.7,0.35,1.69%,7500,-,2021
2021-11-01,SMER,Sameer Africa Plc,2.46,4,2.8,3.15,2.86,3.04,-0.18,5.92%,10300,-,2021
2021-11-01,SGL,Standard Group Plc,13.5,22.8,15,15,15,15,-,-,1400,-,2021
2021-11-01,TPSE,TPS Eastern Africa (Serena) Ltd,13.2,18,16,16,16,16,-,-,-,-,2021
2021-11-01,UCHM,Uchumi Supermarket Plc,0.2,0.31,0.22,0.24,0.23,0.23,-,-,2700,-,2021
2021-11-01,SCAN,WPP ScanGroup Plc,3.5,6.6,4.73,4.95,4.73,4.79,-0.06,1.25%,61100,-,2021
2021-11-01,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2021
2021-11-01,BAMB,Bamburi Cement Ltd,28,47.05,36.5,37,36.75,36.65,0.1,0.27%,8300,-,2021
2021-11-01,CRWN,Crown Paints Kenya Plc,19.05,43,32,32,32,32,-,-,200,-,2021
2021-11-01,CABL,East African Cables Ltd,1.17,1.62,1.2,1.31,1.25,1.28,-0.03,2.34%,5400,-,2021
2021-11-01,PORT,East African Portland Cement Ltd,7,12.1,8,8.1,8.1,7.8,0.3,3.85%,3300,-,2021
2021-11-01,KEGN,Kenya Electricity Generating Company Plc,3.9,5.5,4.5,4.75,4.57,4.69,-0.12,2.56%,616700,-,2021
2021-11-01,KPLC-P4,KPLC-P4,4.5,5,4.53,4.53,4.53,4.53,-,-,-,-,2021
2021-11-01,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2021
2021-11-01,KPLC,Kenya Power and Lighting Company Plc,1.16,2.45,1.8,2.45,2.02,1.72,0.3,17.44%,10682600,-,2021
2021-11-01,TOTL,Total Kenya Ltd,21.5,27.5,24.2,24.7,24.25,24.7,-0.45,1.82%,5100,-,2021
2021-11-01,UMME,Umeme Ltd,5.4,7.6,6.88,6.88,6.88,6.64,0.24,3.61%,200,-,2021
2021-11-01,BRIT,Britam Holdings Plc,6,8.78,7.5,8.1,8,7.96,0.04,0.50%,42900,-,2021
2021-11-01,CIC,CIC Insurance Group Ltd,1.94,3.5,2.45,2.55,2.48,2.56,-0.08,3.13%,42700,-,2021
2021-11-01,JUB,Jubilee Holdings Ltd,260,392,360,360,360,360,-,-,-,-,2021
2021-11-01,KNRE,Kenya Re-Insurance Corporation Ltd,2.02,2.94,2.38,2.45,2.4,2.42,-0.02,0.83%,159400,-,2021
2021-11-01,LBTY,Liberty Kenya Holdings Ltd,6.5,10.5,8,8.08,8,8,-,-,10600,-,2021
2021-11-01,SLAM,Sanlam Kenya Plc,9,14,11.7,11.7,11.7,11.5,0.2,1.74%,100,-,2021
2021-11-01,CTUM,Centum Investment Company Plc,14.05,19,17.5,17.9,17.6,17.75,-0.15,0.85%,21900,-,2021
2021-11-01,HAFR,Home Afrika Ltd,0.33,0.47,0.39,0.4,0.4,0.4,-,-,40500,-,2021
2021-11-01,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2021
2021-11-01,OCH,Olympia Capital Holdings Ltd,1.63,2.5,2,2,2,2,-,-,6300,-,2021
2021-11-01,TCL,Trans-Century Plc,1.01,1.66,1.26,1.35,1.32,1.35,-0.03,2.22%,300,-,2021
2021-11-01,NSE,Nairobi Securities Exchange Plc,7.5,10.9,8.8,9.5,9.18,8.8,0.38,4.32%,1900,-,2021
2021-11-01,BOC,BOC Kenya Plc,57,75.25,70,70,70,70,-,-,-,-,2021
2021-11-01,BAT,British American Tobacco Kenya Plc,361,500,430,435,430,430,-,-,18200,-,2021
2021-11-01,CARB,Carbacid Investments Plc,10,13.5,11.5,12,11.8,11.5,0.3,2.61%,1000,-,2021
2021-11-01,EABL,East African Breweries Ltd,148,194,165.25,168,165.75,166,-0.25,0.15%,146900,-,2021
2021-11-01,FTGH,Flame Tree Group Holdings Ltd,1.1,1.49,1.35,1.35,1.35,1.35,-,-,300,-,2021
2021-11-01,ORCH,Kenya Orchards Ltd,10.4,11.05,10.4,10.4,10.4,10.4,-,-,-,-,2021
2021-11-01,UNGA,Unga Group Ltd,26.1,33.5,30,30,30,30,-,-,-,-,2021
2021-11-01,SCOM,Safaricom Plc,31.8,45.25,41.6,42.75,41.95,42.8,-0.85,1.99%,2655400,-,2021
2021-11-01,FAHR,Stanlib Fahari Income-REIT,5.3,7.48,7,7.1,7.04,6.72,0.32,4.76%,4200,-,2021
2021-11-01,GLD,ABSA NewGold ETF,"1,780.00","2,100.00","1,855.00","1,855.00","1,855.00","1,855.00",-,-,-,-,2021
2021-11-01,^FNK15,FTSE NSE Kenya 15 Index,168.76,225.26,207.75,210.2,208.4,209.13,-0.73,0.35%,-,-,2021
2021-11-01,^FNK25,FTSE NSE Kenya 25 Index,187.87,250.61,231.58,234.83,232.48,234.75,-2.27,0.97%,-,-,2021
2021-11-01,^N20I,NSE 20-Share Index,"1,760.98","2,066.46","1,972.02","1,972.02","1,972.02","1,961.33",10.69,0.55%,-,-,2021
2021-11-01,^N25I,NSE 25-Share Index,"3,271.76","4,093.06","3,823.47","3,823.47","3,823.47","3,851.67",-28.2,0.73%,-,-,2021
2021-11-01,^NASI,NSE All-Share Index,145.97,188.2,175.83,175.83,175.83,177.96,-2.13,1.20%,-,-,2021
2021-11-01,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,702.95","2,304.59","2,120.02","2,120.02","2,120.02","2,126.35",-6.33,0.30%,-,-,2021
2021-11-01,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,313.83","1,812.10","1,640.01","1,640.01","1,640.01","1,644.91",-4.9,0.30%,-,-,2021
2021-11-02,EGAD,Eaagads Ltd,10,15,12,12.45,12.4,12.45,-0.05,0.40%,7000,-,2021
2021-11-02,KUKZ,Kakuzi Plc,351,423.5,385,385,385,415,-30,7.23%,100,-,2021
2021-11-02,KAPC,Kapchorua Tea Kenya Plc,71,101,85,85,85,90,-5,5.56%,100,-,2021
2021-11-02,LIMT,Limuru Tea Plc,260,360,300,300,300,300,-,-,-,-,2021
2021-11-02,SASN,Sasini Plc,16,21.5,19,19.75,19.05,20,-0.95,4.75%,2200,-,2021
2021-11-02,WTK,Williamson Tea Kenya Plc,127.5,154.75,138,138,138,138,-,-,200,-,2021
2021-11-02,CGEN,Car and General (K) Ltd,20,37.8,36,36,36,36,-,-,-,-,2021
2021-11-02,ABSA,ABSA Bank Kenya Plc,8.5,11.4,10,10.4,10.1,10.1,-,-,155600,-,2021
2021-11-02,BKG,BK Group Plc,14.75,40,26.1,29,28.75,29,-0.25,0.86%,2200,-,2021
2021-11-02,COOP,Co-operative Bank of Kenya Ltd,11.3,14.05,12.45,12.7,12.5,12.65,-0.15,1.19%,1237900,-,2021
2021-11-02,DTK,Diamond Trust Bank Kenya Ltd,54,78.5,57,57.5,57.5,57.25,0.25,0.44%,71800,-,2021
2021-11-02,EQTY,Equity Group Holdings Plc,33.8,55,49.6,50.5,50,49.75,0.25,0.50%,3730700,-,2021
2021-11-02,HFCK,HF Group Ltd,3,5.48,3.75,4,3.8,3.99,-0.19,4.76%,7700,-,2021
2021-11-02,IMH,I & M Holdings Plc,20.5,27.25,21.5,22,21.9,21.75,0.15,0.69%,500,-,2021
2021-11-02,KCB,KCB Group Plc,35.5,50.75,43.5,43.9,43.85,43.95,-0.1,0.23%,1062900,-,2021
2021-11-02,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,2021
2021-11-02,NCBA,NCBA Group Plc,22.5,29,24,24.8,24.1,24.1,-,-,105900,-,2021
2021-11-02,SBIC,Stanbic Holdings Plc,72.25,99,87,87,87,92.75,-5.75,6.20%,100,-,2021
2021-11-02,SCBK,Standard Chartered Bank Kenya Ltd,127,159.5,128.75,130,129,129.25,-0.25,0.19%,10900,-,2021
2021-11-02,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2021
2021-11-02,EVRD,Eveready East Africa Ltd,0.8,1.5,1,1.07,1,1.01,-0.01,0.99%,31500,-,2021
2021-11-02,XPRS,Express Kenya Plc,2.5,4.9,4.19,4.19,4.19,4.19,-,-,-,-,2021
2021-11-02,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,2021
2021-11-02,LKL,Longhorn Publishers Plc,3.64,4.9,3.9,4,3.93,3.96,-0.03,0.76%,400,-,2021
2021-11-02,NBV,Nairobi Business Ventures Ltd,3.8,13.8,4.91,5.32,5.12,5.34,-0.22,4.12%,52200,-,2021
2021-11-02,NMG,Nation Media Group Plc,12.05,26.5,21.5,23,21.5,21.05,0.45,2.14%,12900,-,2021
2021-11-02,SMER,Sameer Africa Plc,2.46,4,3,3,3,2.86,0.14,4.90%,23700,-,2021
2021-11-02,SGL,Standard Group Plc,13.5,22.8,15,15,15,15,-,-,23400,-,2021
2021-11-02,TPSE,TPS Eastern Africa (Serena) Ltd,13.2,18,15.5,15.5,15.5,16,-0.5,3.13%,500,-,2021
2021-11-02,UCHM,Uchumi Supermarket Plc,0.2,0.31,0.22,0.23,0.22,0.23,-0.01,4.35%,4000,-,2021
2021-11-02,SCAN,WPP ScanGroup Plc,3.5,6.6,4.6,5,4.85,4.73,0.12,2.54%,287900,-,2021
2021-11-02,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2021
2021-11-02,BAMB,Bamburi Cement Ltd,28.85,47.05,36,36.65,36.15,36.75,-0.6,1.63%,13900,-,2021
2021-11-02,CRWN,Crown Paints Kenya Plc,19.05,43,30.5,33,32.75,32,0.75,2.34%,28400,-,2021
2021-11-02,CABL,East African Cables Ltd,1.17,1.62,1.3,1.36,1.3,1.25,0.05,4.00%,27700,-,2021
2021-11-02,PORT,East African Portland Cement Ltd,7,12.1,7.9,8,8,8.1,-0.1,1.23%,26700,-,2021
2021-11-02,KEGN,Kenya Electricity Generating Company Plc,3.9,5.5,4.6,4.8,4.71,4.57,0.14,3.06%,1198700,-,2021
2021-11-02,KPLC-P4,KPLC-P4,4.5,5,4.53,4.53,4.53,4.53,-,-,-,-,2021
2021-11-02,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2021
2021-11-02,KPLC,Kenya Power and Lighting Company Plc,1.16,2.45,1.95,2.02,1.98,2.02,-0.04,1.98%,1874500,-,2021
2021-11-02,TOTL,Total Kenya Ltd,21.5,27.5,24.2,24.7,24.45,24.25,0.2,0.82%,2200,-,2021
2021-11-02,UMME,Umeme Ltd,5.4,7.6,6.88,7,6.98,6.88,0.1,1.45%,2100,-,2021
2021-11-02,BRIT,Britam Holdings Plc,6,8.78,7.2,8.1,7.76,8,-0.24,3.00%,23000,-,2021
2021-11-02,CIC,CIC Insurance Group Ltd,1.94,3.5,2.42,2.45,2.44,2.48,-0.04,1.61%,45500,-,2021
2021-11-02,JUB,Jubilee Holdings Ltd,260,392,350,350,350,360,-10,2.78%,17800,-,2021
2021-11-02,KNRE,Kenya Re-Insurance Corporation Ltd,2.02,2.94,2.35,2.45,2.39,2.4,-0.01,0.42%,154000,-,2021
2021-11-02,LBTY,Liberty Kenya Holdings Ltd,6.5,10.5,7.5,8.2,8.06,8,0.06,0.75%,4800,-,2021
2021-11-02,SLAM,Sanlam Kenya Plc,9,14,11.7,11.7,11.7,11.7,-,-,400,-,2021
2021-11-02,CTUM,Centum Investment Company Plc,14.05,19,17.7,17.9,17.75,17.6,0.15,0.85%,9600,-,2021
2021-11-02,HAFR,Home Afrika Ltd,0.33,0.47,0.36,0.42,0.38,0.4,-0.02,5.00%,325100,-,2021
2021-11-02,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2021
2021-11-02,OCH,Olympia Capital Holdings Ltd,1.63,2.5,1.9,2,1.94,2,-0.06,3.00%,8100,-,2021
2021-11-02,TCL,Trans-Century Plc,1.01,1.66,1.26,1.35,1.31,1.32,-0.01,0.76%,1100,-,2021
2021-11-02,NSE,Nairobi Securities Exchange Plc,7.5,10.9,8.4,9.44,8.48,9.18,-0.7,7.63%,8500,-,2021
2021-11-02,BOC,BOC Kenya Plc,57,75.25,64.5,64.5,64.5,70,-5.5,7.86%,400,-,2021
2021-11-02,BAT,British American Tobacco Kenya Plc,361,500,430,430,430,430,-,-,69500,-,2021
2021-11-02,CARB,Carbacid Investments Plc,10,13.5,11.8,13.25,12.3,11.8,0.5,4.24%,193400,-,2021
2021-11-02,EABL,East African Breweries Ltd,148,194,165,169,167,165.75,1.25,0.75%,127600,-,2021
2021-11-02,FTGH,Flame Tree Group Holdings Ltd,1.1,1.49,1.34,1.34,1.34,1.35,-0.01,0.74%,400,-,2021
2021-11-02,ORCH,Kenya Orchards Ltd,10.4,11.05,10.4,10.4,10.4,10.4,-,-,-,-,2021
2021-11-02,UNGA,Unga Group Ltd,26.1,33.5,28.5,28.5,28.5,30,-1.5,5.00%,300,-,2021
2021-11-02,SCOM,Safaricom Plc,31.8,45.25,41.5,42,41.65,41.95,-0.3,0.72%,3619800,-,2021
2021-11-02,FAHR,Stanlib Fahari Income-REIT,5.3,7.48,7,7.1,7.04,7.04,-,-,20300,-,2021
2021-11-02,GLD,ABSA NewGold ETF,"1,780.00","2,100.00","1,855.00","1,855.00","1,855.00","1,855.00",-,-,-,-,2021
2021-11-02,^FNK15,FTSE NSE Kenya 15 Index,168.76,225.26,207.66,209.17,208.3,208.4,-0.1,0.05%,-,-,2021
2021-11-02,^FNK25,FTSE NSE Kenya 25 Index,187.87,250.61,231.15,233.17,231.77,232.48,-0.71,0.31%,-,-,2021
2021-11-02,^N20I,NSE 20-Share Index,"1,774.88","2,066.46","1,958.66","1,958.66","1,958.66","1,972.02",-13.36,0.68%,-,-,2021
2021-11-02,^N25I,NSE 25-Share Index,"3,271.76","4,093.06","3,806.15","3,806.15","3,806.15","3,823.47",-17.32,0.45%,-,-,2021
2021-11-02,^NASI,NSE All-Share Index,145.97,188.2,174.85,174.85,174.85,175.83,-0.98,0.56%,-,-,2021
2021-11-02,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,702.95","2,304.59","2,118.71","2,118.71","2,118.71","2,120.02",-1.31,0.06%,-,-,2021
2021-11-02,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,313.83","1,812.10","1,638.27","1,638.27","1,638.27","1,640.01",-1.74,0.11%,-,-,2021
2021-11-03,EGAD,Eaagads Ltd,10,15,12.75,13.6,13.55,12.4,1.15,9.27%,6000,-,2021
2021-11-03,KUKZ,Kakuzi Plc,351,423.5,385,385,385,385,-,-,-,-,2021
2021-11-03,KAPC,Kapchorua Tea Kenya Plc,71,101,85,85,85,85,-,-,500,-,2021
2021-11-03,LIMT,Limuru Tea Plc,260,360,300,300,300,300,-,-,-,-,2021
2021-11-03,SASN,Sasini Plc,16,21.5,20,20,20,19.05,0.95,4.99%,100,-,2021
2021-11-03,WTK,Williamson Tea Kenya Plc,127.5,154.75,138,138,138,138,-,-,200,-,2021
2021-11-03,CGEN,Car and General (K) Ltd,20,37.8,36,36,36,36,-,-,100,-,2021
2021-11-03,ABSA,ABSA Bank Kenya Plc,8.5,11.4,10.1,10.25,10.15,10.1,0.05,0.50%,116700,-,2021
2021-11-03,BKG,BK Group Plc,14.75,40,28.75,28.75,28.75,28.75,-,-,-,-,2021
2021-11-03,COOP,Co-operative Bank of Kenya Ltd,11.3,14.05,12.3,12.7,12.5,12.5,-,-,173800,-,2021
2021-11-03,DTK,Diamond Trust Bank Kenya Ltd,54,78.5,55.5,57.5,57,57.5,-0.5,0.87%,9200,-,2021
2021-11-03,EQTY,Equity Group Holdings Plc,33.8,55,49.6,50.5,50,50,-,-,128700,-,2021
2021-11-03,HFCK,HF Group Ltd,3,5.48,3.72,3.95,3.72,3.8,-0.08,2.11%,8900,-,2021
2021-11-03,IMH,I & M Holdings Plc,20.5,27.25,21.8,22,21.85,21.9,-0.05,0.23%,1100,-,2021
2021-11-03,KCB,KCB Group Plc,35.5,50.75,43.1,43.75,43.55,43.85,-0.3,0.68%,64200,-,2021
2021-11-03,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,2021
2021-11-03,NCBA,NCBA Group Plc,22.5,29,24.2,24.75,24.5,24.1,0.4,1.66%,33900,-,2021
2021-11-03,SBIC,Stanbic Holdings Plc,72.25,99,95,95,95,87,8,9.20%,1000,-,2021
2021-11-03,SCBK,Standard Chartered Bank Kenya Ltd,127,159.5,129.5,130,130,129,1,0.78%,53700,-,2021
2021-11-03,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2021
2021-11-03,EVRD,Eveready East Africa Ltd,0.8,1.5,1.01,1.07,1.04,1,0.04,4.00%,2600,-,2021
2021-11-03,XPRS,Express Kenya Plc,2.5,4.9,4.19,4.19,4.19,4.19,-,-,-,-,2021
2021-11-03,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,2021
2021-11-03,LKL,Longhorn Publishers Plc,3.64,4.9,3.74,4,3.77,3.93,-0.16,4.07%,2500,-,2021
2021-11-03,NBV,Nairobi Business Ventures Ltd,3.8,13.8,4.87,5.36,4.93,5.12,-0.19,3.71%,232800,-,2021
2021-11-03,NMG,Nation Media Group Plc,12.05,26.5,21.2,21.75,21.5,21.5,-,-,21700,-,2021
2021-11-03,SMER,Sameer Africa Plc,2.46,4,3,3,3,3,-,-,2400,-,2021
2021-11-03,SGL,Standard Group Plc,13.5,22.8,15,15,15,15,-,-,-,-,2021
2021-11-03,TPSE,TPS Eastern Africa (Serena) Ltd,13.2,18,15.5,15.5,15.5,15.5,-,-,-,-,2021
2021-11-03,UCHM,Uchumi Supermarket Plc,0.2,0.31,0.22,0.23,0.22,0.22,-,-,10300,-,2021
2021-11-03,SCAN,WPP ScanGroup Plc,3.5,6.6,4.8,5,4.89,4.85,0.04,0.82%,36600,-,2021
2021-11-03,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2021
2021-11-03,BAMB,Bamburi Cement Ltd,28.85,47.05,36,36.15,36.05,36.15,-0.1,0.28%,3300,-,2021
2021-11-03,CRWN,Crown Paints Kenya Plc,19.05,43,32,32,32,32.75,-0.75,2.29%,500,-,2021
2021-11-03,CABL,East African Cables Ltd,1.17,1.62,1.3,1.3,1.3,1.3,-,-,6000,-,2021
2021-11-03,PORT,East African Portland Cement Ltd,7,12.1,8,8,8,8,-,-,200,-,2021
2021-11-03,KEGN,Kenya Electricity Generating Company Plc,3.9,5.5,4.61,4.75,4.72,4.71,0.01,0.21%,85100,-,2021
2021-11-03,KPLC-P4,KPLC-P4,4.5,5,4.53,4.53,4.53,4.53,-,-,-,-,2021
2021-11-03,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2021
2021-11-03,KPLC,Kenya Power and Lighting Company Plc,1.16,2.45,1.9,1.99,1.94,1.98,-0.04,2.02%,2242900,-,2021
2021-11-03,TOTL,Total Kenya Ltd,21.5,27.5,24.3,24.7,24.35,24.45,-0.1,0.41%,600,-,2021
2021-11-03,UMME,Umeme Ltd,5.4,7.6,6.98,6.98,6.98,6.98,-,-,-,-,2021
2021-11-03,BRIT,Britam Holdings Plc,6,8.78,7.6,8,7.72,7.76,-0.04,0.52%,14900,-,2021
2021-11-03,CIC,CIC Insurance Group Ltd,1.94,3.5,2.44,2.5,2.45,2.44,0.01,0.41%,225600,-,2021
2021-11-03,JUB,Jubilee Holdings Ltd,260,392,350,350,350,350,-,-,3500,-,2021
2021-11-03,KNRE,Kenya Re-Insurance Corporation Ltd,2.02,2.94,2.38,2.4,2.4,2.39,0.01,0.42%,120700,-,2021
2021-11-03,LBTY,Liberty Kenya Holdings Ltd,6.5,10.5,8,8,8,8.06,-0.06,0.74%,2500,-,2021
2021-11-03,SLAM,Sanlam Kenya Plc,9,14,12,12,12,11.7,0.3,2.56%,200,-,2021
2021-11-03,CTUM,Centum Investment Company Plc,14.05,19,17.6,17.9,17.65,17.75,-0.1,0.56%,5700,-,2021
2021-11-03,HAFR,Home Afrika Ltd,0.33,0.47,0.36,0.41,0.37,0.38,-0.01,2.63%,94400,-,2021
2021-11-03,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2021
2021-11-03,OCH,Olympia Capital Holdings Ltd,1.63,2.5,2,2,2,1.94,0.06,3.09%,1900,-,2021
2021-11-03,TCL,Trans-Century Plc,1.01,1.66,1.3,1.3,1.3,1.31,-0.01,0.76%,9400,-,2021
2021-11-03,NSE,Nairobi Securities Exchange Plc,7.5,10.9,8.3,8.8,8.54,8.48,0.06,0.71%,6200,-,2021
2021-11-03,BOC,BOC Kenya Plc,57,75.25,70,70,70,64.5,5.5,8.53%,1700,-,2021
2021-11-03,BAT,British American Tobacco Kenya Plc,361,500,430,430,430,430,-,-,10100,-,2021
2021-11-03,CARB,Carbacid Investments Plc,10,13.5,13,13.5,13.25,12.3,0.95,7.72%,171100,-,2021
2021-11-03,EABL,East African Breweries Ltd,148,194,169,170,169.25,167,2.25,1.35%,251000,-,2021
2021-11-03,FTGH,Flame Tree Group Holdings Ltd,1.1,1.49,1.33,1.33,1.33,1.34,-0.01,0.75%,900,-,2021
2021-11-03,ORCH,Kenya Orchards Ltd,10.4,11.05,10.4,10.4,10.4,10.4,-,-,-,-,2021
2021-11-03,UNGA,Unga Group Ltd,26.1,33.5,28.5,28.5,28.5,28.5,-,-,-,-,2021
2021-11-03,SCOM,Safaricom Plc,31.8,45.25,41.25,41.8,41.6,41.65,-0.05,0.12%,8129600,-,2021
2021-11-03,FAHR,Stanlib Fahari Income-REIT,5.3,7.48,7,7.1,7.06,7.04,0.02,0.28%,400,-,2021
2021-11-03,GLD,ABSA NewGold ETF,"1,780.00","2,100.00","1,780.00","1,835.00","1,815.00","1,855.00",-40,2.16%,300,-,2021
2021-11-03,^FNK15,FTSE NSE Kenya 15 Index,168.76,225.26,207.37,209.3,208.21,208.3,-0.09,0.04%,-,-,2021
2021-11-03,^FNK25,FTSE NSE Kenya 25 Index,187.87,250.61,230.8,232.45,231.72,231.77,-0.05,0.02%,-,-,2021
2021-11-03,^N20I,NSE 20-Share Index,"1,774.88","2,066.46","1,968.60","1,968.60","1,968.60","1,958.66",9.94,0.51%,-,-,2021
2021-11-03,^N25I,NSE 25-Share Index,"3,271.76","4,093.06","3,819.69","3,819.69","3,819.69","3,806.15",13.54,0.36%,-,-,2021
2021-11-03,^NASI,NSE All-Share Index,145.97,188.2,175.04,175.04,175.04,174.85,0.19,0.11%,-,-,2021
2021-11-03,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,702.95","2,304.59","2,120.56","2,120.56","2,120.56","2,118.71",1.85,0.09%,-,-,2021
2021-11-03,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,313.83","1,812.10","1,639.70","1,639.70","1,639.70","1,638.27",1.43,0.09%,-,-,2021
2021-11-04,EGAD,Eaagads Ltd,10,15,13,13,13,13.55,-0.55,4.06%,100,-,2021
2021-11-04,KUKZ,Kakuzi Plc,351,423.5,385,385,385,385,-,-,-,-,2021
2021-11-04,KAPC,Kapchorua Tea Kenya Plc,71,101,85,85,85,85,-,-,-,-,2021
2021-11-04,LIMT,Limuru Tea Plc,260,360,300,300,300,300,-,-,-,-,2021
2021-11-04,SASN,Sasini Plc,16,21.5,20,20,20,20,-,-,-,-,2021
2021-11-04,WTK,Williamson Tea Kenya Plc,127.5,154.75,138,138,138,138,-,-,200,-,2021
